,CONTINENT,REGION,WHO_REGION,ADMIN0,ADMIN0ID,ADMIN0_FIP,ADMIN0ISO2,ADMIN0ISO3,ADMIN1,ADMIN1ID,ADMIN2,ADMIN2ID,ADMIN3ID,IUs_ADM,IUs_NAME,IU_ID,Year,Endemicity,PopReq,PopTrg,PopTreat,Cov,EpiCov,MDA_scheme,Endemicity_ID,PopTot,PopPreSAC,PopSAC,PopAdult,Cum_MDA,MDA,EffMDA,MDA_n,EffMDA_n,EpiMDA,EpiEffMDA,EpiMDA_n,EpiEffMDA_n,LF_MDA_left,Oncho_Endemicity,Loa_Endemicity,STH_Endemicity,SCH_Endemicity,MDA_strategy,Drugs,Adjusted_Round1,Adjusted_Round2
2785,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gedeo,0,19547,ADM3,Kedida  Gubeta,19547,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,120476,12048,36143,69876,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
2786,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gedeo,0,19213,ADM3,Kochere,19213,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,132909,13291,39873,77087,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
2787,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gedeo,0,19548,ADM3,Rape,19548,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,91127,9113,27338,52854,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2788,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gedeo,0,19265,ADM3,Wenago,19265,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,152350,15235,45705,88363,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
2789,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gedeo,0,19271,ADM3,Yirgachefe,19271,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,261240,26124,78372,151519,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
2790,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gedeo,0,19336,ADM3,Yirgachefe Town,19336,2024,Endemic (under post-intervention surveillance),0,0,0,0.0,0.0,Not delivered,3,26086,2609,7826,15130,6,0,0,6,6,0,0,6,6,0,Non-endemic,Non-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2791,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gofa,0,19239,ADM3,Ayida,19239,2024,Endemic (under post-intervention surveillance),0,0,0,0.0,0.0,Not delivered,3,49266,4927,14780,28574,6,0,0,6,6,0,0,6,6,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
2792,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gofa,0,19543,ADM3,Bulike town,19543,2024,Endemic (under post-intervention surveillance),0,0,0,0.0,0.0,Not delivered,3,13698,1370,4109,7945,6,0,0,6,6,0,0,6,6,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,MDA 1,T3
2793,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gofa,0,19153,ADM3,Denibu Gofa,19153,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,107991,10799,32397,62635,0,0,0,0,0,0,0,0,0,0,Unknown (under LF MDA),Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,MDA 1,T3
2794,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gofa,0,19180,ADM3,Geze Gofa,19180,2024,Endemic (under post-intervention surveillance),0,0,0,0.0,0.0,Not delivered,3,89255,8925,26776,51768,7,0,0,7,7,0,0,7,7,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,MDA 1,T3
2795,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gofa,0,19220,ADM3,Melekoza,19220,2024,Endemic (MDA not delivered),121767,0,0,0.0,0.0,Not delivered,1,121768,12177,36530,70625,3,0,0,3,3,0,0,3,3,0,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,T3
2796,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gofa,0,19261,ADM3,Ouba Debretsehaye,19261,2024,Endemic (under post-intervention surveillance),0,0,0,0.0,0.0,Not delivered,3,91913,9191,27574,53310,6,0,0,6,6,0,0,6,6,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,T3,T3
2797,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gofa,0,19240,ADM3,Sawla Town,19240,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,51223,5122,15367,29709,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
2798,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gofa,0,19274,ADM3,Zala,19274,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,110518,11052,33155,64101,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,Not requiring,T3
2799,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Abeshege,9120,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),T1,PZQ+ALB-MBD,Not requiring,T1
2800,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Bui Town,9540,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,Not requiring,T3
2801,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Butajira Town,9147,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,T1
2802,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Cheha,9149,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),T1,PZQ+ALB-MBD,Not requiring,T1
2803,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Debub Sodo,9542,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,Not requiring,T3
2804,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Emdebir town,9549,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),T1,PZQ+ALB-MBD,Not requiring,T1
2805,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Endiguagn,9176,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,Not requiring,T3
2806,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Enemorina Eaner,9177,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,T3
2807,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Ezha,9179,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,T1,T3
2808,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Gedebano Gutazer Welene,9182,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2809,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Geta,9185,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,T2
2810,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Gumer,9191,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,T1,T2
2811,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Kebena,9212,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,T1,T3
2812,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Mareko,9224,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2813,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Meskan,9231,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
2814,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Misrak Meskan,9541,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
2815,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Muhur Na Aklil,9234,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,T3
2816,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Sodo,9251,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,T1,T3
2817,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Gurage,0,19558,ADM3,Welkite Town,9264,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),T1,PZQ+ALB-MBD,T1,T1
2818,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Ameke,9550,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,T1,T3
2819,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Analemmo,9127,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2820,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Dune,9172,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2821,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Gibe,9187,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,T3,T3
2822,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Gimbichu town,9551,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),T1,PZQ+ALB-MBD,T3,T1
2823,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Gombora,9189,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
2824,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Hosaena Town,9201,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,T1,T2
2825,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Jajura Town,9552,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),T1,PZQ+ALB-MBD,T1,T1
2826,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Limu (SNNP),9216,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,T1,T3
2827,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Mirab Badowach,9175,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),High prevalence (50% and above),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2828,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Mirab Soro,9553,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),T1,PZQ+ALB-MBD,T1,T1
2829,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Misha,9232,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,T1,T3
2830,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Misrak Badawacho,9511,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2831,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Shashogo,9246,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,T1,T3
2832,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Shone Town,9430,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),T1,PZQ+ALB-MBD,T1,T1
2833,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Siraro Badewacho,9554,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2834,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Hadiya,0,19558,ADM3,Soro,9252,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),T1,PZQ+ALB-MBD,T1,T1
2835,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Halaba Special,0,19558,ADM3,Atote Ulo,9431,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2836,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Halaba Special,0,19558,ADM3,Kulito Town,9503,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2837,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Halaba Special,0,19558,ADM3,Wera,9196,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Not reported,Non-endemic,Not reported,Not reported,Not requiring,Not requiring,Not requiring,T3
2838,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Halaba Special,0,19558,ADM3,Wera Djo,9433,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
2839,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Bita (Big),9141,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
2840,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Bonga Town,9143,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
2841,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Chena,9150,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
2842,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Cheta,9151,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
2843,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Decha,9167,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
2844,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Gesha (Deka),9184,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
2845,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Gewata,9186,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
2846,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Gimbo,9188,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
2847,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Goba,9555,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
2848,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Menjiwo,9230,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
2849,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Sayilem,9245,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
2850,Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Snnp,1950,Kefa,0,19558,ADM3,Shisho Ande,9556,2024,Non-endemic,0,0,0,0.0,0.0,Not delivered,0,42818,4282,12845,24835,0,0,0,0,0,0,0,0,0,0,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
